Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
43.52,1789401.0,6.79e-06,104.2,0.0,57 ng/ml,Low Risk
60.24,764000.0,8.71e-06,278.7,146.54573013,270 ng/ml,Low Risk
44.65,764000.0,6.79e-06,137.9,20.28241707,330 ng/ml,Low Risk
48.02,4765238.0,8.71e-06,192.6,184.306769,10 ng/ml,Low Risk
61.58,764000.0,8.71e-06,240.0,123.08224152,90 ng/ml,Low Risk
61.58,764000.0,8.71e-06,473.4,184.306769,150 ng/ml,Low Risk
54.57,1902255.0,8.71e-06,163.1,168.87327743,0,Low Risk
43.45,4741549.0,8.71e-06,225.8,39.71501219,10 ng/ml,Low Risk
47.21,764000.0,8.71e-06,149.9,92.88306903,57 ng/ml,Low Risk
49.57,2200457.0,8.71e-06,344.9,85.0291761,10 ng/ml,Low Risk
61.58,5331317.0,6.79e-06,190.5,103.03516273,180 ng/ml,Low Risk
41.34,764000.0,8.71e-06,263.5,89.97399723,330 ng/ml,Low Risk
58.46,8800064.0,6.79e-06,232.9,0.0,106 ng/ml,Low Risk
43.33,764000.0,8.71e-06,442.4,17.87210909,240 ng/ml,Low Risk
44.62,764000.0,8.71e-06,317.7,155.89950346,180 ng/ml,Low Risk
41.08,764000.0,8.71e-06,493.8,184.306769,120 ng/ml,Low Risk
40.96,764000.0,8.71e-06,181.4,156.84679835,360 ng/ml,Low Risk
44.87,2727284.0,6.79e-06,292.9,142.59794846,180 ng/ml,Low Risk
56.9,1251623.0,8.71e-06,328.3,0.0,240 ng/ml,Low Risk
50.47,2241728.0,8.71e-06,192.3,120.45145097,0,Low Risk
34.95,6871987.0,6.79e-06,104.2,34.43524212,360 ng/ml,Low Risk
60.63,2509859.0,6.79e-06,376.6,33.76111468,0,Low Risk
61.58,1329939.0,6.79e-06,180.3,171.91029148,180 ng/ml,Low Risk
37.62,1819390.0,6.79e-06,104.2,134.26342021,90 ng/ml,Low Risk
34.6,764000.0,8.71e-06,104.2,184.306769,300 ng/ml,Low Risk
48.09,764000.0,8.71e-06,175.0,184.306769,330 ng/ml,Low Risk
46.79,764000.0,8.71e-06,104.2,134.70169451,90 ng/ml,Low Risk
45.44,1243492.0,8.71e-06,104.2,138.28364981,0,Low Risk
44.62,2903150.0,6.79e-06,108.5,106.67721132,150 ng/ml,Low Risk
61.58,2442938.0,6.79e-06,104.2,64.97165759,330 ng/ml,Low Risk
40.06,3358836.0,8.71e-06,164.4,184.306769,270 ng/ml,Low Risk
46.38,3219935.0,6.79e-06,161.1,29.65727554,120 ng/ml,Low Risk
48.01,1700380.0,6.79e-06,104.2,50.09677511,57 ng/ml,Low Risk
61.58,764000.0,6.79e-06,453.9,26.15019149,180 ng/ml,Low Risk
57.38,3956484.0,8.71e-06,164.6,137.34415997,57 ng/ml,Low Risk
38.13,960084.0,6.79e-06,157.2,11.78729889,57 ng/ml,Low Risk
38.31,4020595.0,8.71e-06,276.0,73.45294973,0,Low Risk
61.58,2567319.0,8.71e-06,413.8,26.03737444,120 ng/ml,Low Risk
39.33,1112649.0,8.71e-06,224.4,79.65649921,300 ng/ml,Low Risk
36.18,764000.0,6.79e-06,126.5,115.51615459,10 ng/ml,Low Risk
35.53,1116564.0,8.71e-06,104.2,184.306769,0,Low Risk
45.37,764000.0,6.79e-06,104.3,1.41755618,120 ng/ml,Low Risk
51.56,5681373.0,6.79e-06,104.2,128.51556173,57 ng/ml,Low Risk
55.48,2074171.0,6.79e-06,104.2,113.10092219,0,Low Risk
42.89,764000.0,8.71e-06,419.3,184.306769,10 ng/ml,Low Risk
36.56,764000.0,8.71e-06,206.1,184.306769,120 ng/ml,Low Risk
43.06,7119740.0,8.71e-06,124.2,129.05227175,0,Low Risk
49.86,764000.0,8.71e-06,232.4,49.93967552,270 ng/ml,Low Risk
50.61,8967498.0,8.71e-06,240.4,44.04611861,28 ng/ml,Low Risk
47.23,5648837.0,6.79e-06,217.2,184.306769,106 ng/ml,Low Risk
59.25,764000.0,8.71e-06,191.5,131.58899417,120 ng/ml,Low Risk
61.58,764000.0,8.71e-06,353.7,131.82286261,330 ng/ml,Low Risk
45.02,764000.0,8.71e-06,241.3,126.61410637,300 ng/ml,Low Risk
61.58,764000.0,6.79e-06,130.3,53.79429432,240 ng/ml,Low Risk
38.32,764000.0,6.79e-06,104.2,184.306769,106 ng/ml,Low Risk
55.6,764000.0,8.71e-06,192.0,55.36594662,106 ng/ml,Low Risk
61.58,1520625.0,6.79e-06,388.2,149.51065401,330 ng/ml,Low Risk
58.83,6711319.0,6.79e-06,225.2,94.39651669,28 ng/ml,Low Risk
45.62,853742.0,8.71e-06,199.5,53.34560811,120 ng/ml,Low Risk
41.63,764000.0,6.79e-06,104.2,184.306769,57 ng/ml,Low Risk
46.9,764000.0,8.71e-06,204.2,158.28832188,360 ng/ml,Low Risk
61.58,764000.0,6.79e-06,276.4,15.2601639,57 ng/ml,Low Risk
57.04,764000.0,8.71e-06,310.1,83.32475686,0,Low Risk
41.76,2178640.0,6.79e-06,119.2,46.10277908,90 ng/ml,Low Risk
44.61,764000.0,8.71e-06,104.2,110.29302636,28 ng/ml,Low Risk
44.28,809715.0,8.71e-06,203.1,184.306769,10 ng/ml,Low Risk
45.8,764000.0,6.79e-06,104.2,89.7139557,300 ng/ml,Low Risk
61.58,764000.0,8.71e-06,240.1,184.306769,90 ng/ml,Low Risk
61.58,1159893.0,6.79e-06,221.5,122.20882552,106 ng/ml,Low Risk
61.58,764000.0,6.79e-06,105.6,22.56486406,150 ng/ml,Low Risk
54.71,927984.0,8.71e-06,104.2,136.13711771,0,Low Risk
39.83,764000.0,8.71e-06,104.2,114.49264769,120 ng/ml,Low Risk
48.55,764000.0,8.71e-06,104.2,81.06035497,90 ng/ml,Low Risk
45.87,764000.0,8.71e-06,104.9,184.306769,300 ng/ml,Low Risk
36.34,764000.0,6.79e-06,262.9,89.88450726,0,Low Risk
40.17,764000.0,6.79e-06,122.4,142.46321256,0,Low Risk
55.46,3544908.0,6.79e-06,137.9,82.85501467,150 ng/ml,Low Risk
44.42,764000.0,8.71e-06,137.5,134.22175076,240 ng/ml,Low Risk
40.31,764000.0,8.71e-06,236.6,184.306769,0,Low Risk
47.83,764000.0,8.71e-06,433.6,155.42378421,106 ng/ml,Low Risk
44.06,2923180.0,6.79e-06,123.7,73.28919298,106 ng/ml,Low Risk
49.55,764000.0,6.79e-06,183.8,60.09349923,300 ng/ml,Low Risk
42.75,897892.0,8.71e-06,232.4,153.90947368,300 ng/ml,Low Risk
49.98,2870141.0,8.71e-06,121.5,184.306769,120 ng/ml,Low Risk
61.58,2943093.0,6.79e-06,375.4,94.28722343,90 ng/ml,Low Risk
61.58,764000.0,6.79e-06,142.3,184.306769,120 ng/ml,Low Risk
49.79,3778571.0,8.71e-06,133.1,129.32214173,150 ng/ml,Low Risk
61.58,1428374.0,6.79e-06,175.4,111.15561514,0,Low Risk
40.43,764000.0,8.71e-06,194.2,83.374586,0,Low Risk
31.25,958434.0,8.71e-06,208.9,128.38174975,120 ng/ml,Low Risk
44.87,2147357.0,6.79e-06,150.6,0.0,360 ng/ml,Low Risk
58.05,7832202.0,6.79e-06,231.0,108.62685486,120 ng/ml,Low Risk
42.99,764000.0,6.79e-06,104.2,122.75751842,240 ng/ml,Low Risk
47.72,764000.0,8.71e-06,379.5,156.76251375,120 ng/ml,Low Risk
42.07,1580291.0,8.71e-06,104.2,183.2383165,180 ng/ml,Low Risk
44.01,2265336.0,8.71e-06,104.6,61.77875406,28 ng/ml,Low Risk
36.71,1705732.0,8.71e-06,104.2,43.10715139,90 ng/ml,Low Risk
42.99,764000.0,6.79e-06,271.8,71.29723915,28 ng/ml,Low Risk
38.99,1299578.0,8.71e-06,315.8,145.04836114,28 ng/ml,Low Risk
44.35,1377840.0,6.79e-06,104.2,127.412648,150 ng/ml,Low Risk
32.71,764000.0,6.79e-06,104.2,184.306769,28 ng/ml,Low Risk
49.55,1111906.0,8.71e-06,403.8,165.48862909,360 ng/ml,Low Risk
37.97,2181589.0,6.79e-06,165.1,46.16819654,106 ng/ml,Low Risk
54.47,764000.0,8.71e-06,141.9,168.40458241,57 ng/ml,Low Risk
49.68,764000.0,8.71e-06,149.3,30.15677391,57 ng/ml,Low Risk
48.53,764000.0,6.79e-06,199.0,145.06445653,240 ng/ml,Low Risk
50.17,764000.0,8.71e-06,334.4,184.306769,300 ng/ml,Low Risk
46.75,764000.0,8.71e-06,349.6,138.30588285,28 ng/ml,Low Risk
51.31,764000.0,6.79e-06,259.5,117.82211939,57 ng/ml,Low Risk
61.58,764000.0,8.71e-06,207.3,5.59016314,360 ng/ml,Low Risk
47.37,764000.0,8.71e-06,125.4,150.87430124,57 ng/ml,Low Risk
50.07,764000.0,8.71e-06,175.5,149.68658963,57 ng/ml,Low Risk
46.64,764000.0,8.71e-06,335.8,144.20738168,90 ng/ml,Low Risk
43.04,764000.0,6.79e-06,120.3,88.6475284,270 ng/ml,Low Risk
57.13,3027758.0,8.71e-06,143.7,109.6587672,106 ng/ml,Low Risk
46.76,764000.0,8.051e-06,225.5,138.27952797,28 ng/ml,Low Risk
38.06,764000.0,6.79e-06,181.0,140.54142798,240 ng/ml,Low Risk
38.23,3837409.0,8.71e-06,104.2,150.98606683,120 ng/ml,Low Risk
47.2,12523027.0,6.79e-06,104.2,165.58763409,150 ng/ml,Low Risk
42.93,764000.0,8.71e-06,271.2,184.306769,106 ng/ml,Low Risk
43.43,764000.0,8.71e-06,176.3,182.41021584,0,Low Risk
61.58,4504891.0,6.79e-06,104.2,177.87169541,180 ng/ml,Low Risk
39.54,764000.0,8.71e-06,226.6,171.01837544,10 ng/ml,Low Risk
61.58,764000.0,6.79e-06,170.6,184.306769,240 ng/ml,Low Risk
44.56,2555507.0,6.79e-06,231.0,62.28839526,28 ng/ml,Low Risk
47.85,764000.0,6.79e-06,292.1,66.95799171,330 ng/ml,Low Risk
42.68,764000.0,6.79e-06,252.1,133.16970207,57 ng/ml,Low Risk
46.03,764000.0,6.79e-06,171.5,57.79822321,90 ng/ml,Low Risk
46.81,764000.0,6.79e-06,104.2,147.9289382,57 ng/ml,Low Risk
49.66,764000.0,8.71e-06,314.4,184.306769,330 ng/ml,Low Risk
44.97,764000.0,6.79e-06,104.2,169.83718411,120 ng/ml,Low Risk
40.21,6993227.0,6.79e-06,104.2,138.63437936,57 ng/ml,Low Risk
41.52,1300523.0,8.71e-06,154.7,90.3048327,28 ng/ml,Low Risk
61.58,3136887.0,8.71e-06,235.8,0.0,200 ng/ml,Low Risk
61.58,764000.0,8.71e-06,176.3,164.131863,106 ng/ml,Low Risk
40.25,764000.0,8.71e-06,287.7,169.60343699,150 ng/ml,Low Risk
41.26,764000.0,8.71e-06,403.2,126.93429077,180 ng/ml,Low Risk
57.24,764000.0,8.71e-06,191.1,184.306769,106 ng/ml,Low Risk
61.58,3172646.0,6.79e-06,240.2,0.0,0,Low Risk
46.11,764000.0,8.71e-06,415.0,136.26303443,240 ng/ml,High Risk
49.75,3026685.0,8.71e-06,281.1,184.306769,300 ng/ml,High Risk
54.14,1609842.0,6.79e-06,104.2,128.61278112,150 ng/ml,High Risk
38.07,764000.0,8.71e-06,407.3,11.50519716,10 ng/ml,High Risk
46.03,1965935.0,8.71e-06,143.6,184.306769,300 ng/ml,High Risk
61.58,9552531.0,6.79e-06,147.3,45.48198356,330 ng/ml,High Risk
38.4,8616579.0,6.79e-06,282.8,126.82934721,200 ng/ml,High Risk
58.91,764000.0,6.79e-06,287.2,88.3832334,120 ng/ml,High Risk
40.73,764000.0,8.71e-06,164.2,184.306769,300 ng/ml,High Risk
48.97,764000.0,8.71e-06,315.3,184.306769,330 ng/ml,High Risk
47.62,764000.0,6.79e-06,360.3,42.64369189,270 ng/ml,High Risk
44.91,1626705.0,8.71e-06,197.9,100.29778144,330 ng/ml,High Risk
31.25,764000.0,8.71e-06,277.4,69.56616193,10 ng/ml,High Risk
41.21,764000.0,8.71e-06,468.0,135.94261672,180 ng/ml,High Risk
31.31,764000.0,8.71e-06,217.8,88.16701868,330 ng/ml,High Risk
59.71,1623458.0,6.79e-06,376.8,85.27045433,180 ng/ml,High Risk
35.11,764000.0,8.71e-06,369.4,125.98705188,120 ng/ml,High Risk
44.08,764000.0,8.71e-06,411.4,167.82721396,28 ng/ml,High Risk
43.4,764000.0,8.71e-06,348.5,137.00255134,240 ng/ml,High Risk
61.58,764000.0,8.71e-06,408.1,159.6075839,330 ng/ml,High Risk
31.25,764000.0,8.71e-06,287.0,151.55543425,120 ng/ml,High Risk
34.9,764000.0,8.71e-06,235.3,90.93807967,28 ng/ml,High Risk
61.58,3918001.0,6.79e-06,167.2,165.31297345,300 ng/ml,High Risk
48.78,1113345.0,8.71e-06,312.5,67.15291423,28 ng/ml,High Risk
56.8,4700062.0,8.71e-06,469.9,62.28602948,200 ng/ml,High Risk
60.85,847782.0,6.79e-06,227.5,155.04188111,57 ng/ml,High Risk
42.44,2612330.0,8.71e-06,141.0,161.84003377,106 ng/ml,High Risk
42.09,764000.0,8.71e-06,158.4,138.8003168,90 ng/ml,High Risk
40.45,764000.0,8.71e-06,125.0,184.306769,300 ng/ml,High Risk
37.35,1603264.0,8.71e-06,133.0,134.88804204,240 ng/ml,High Risk
61.58,764000.0,8.71e-06,334.0,22.40033893,57 ng/ml,High Risk
58.27,3672076.0,8.71e-06,177.7,65.29490304,10 ng/ml,High Risk
42.17,764000.0,8.71e-06,263.3,171.48634252,180 ng/ml,High Risk
36.97,764000.0,8.71e-06,280.6,37.59833154,360 ng/ml,High Risk
43.85,4275699.0,6.79e-06,277.7,153.59836665,200 ng/ml,High Risk
47.41,1148530.0,6.79e-06,275.2,0.0,330 ng/ml,High Risk
42.66,764000.0,6.79e-06,212.0,135.41796113,0,High Risk
40.11,4058862.0,8.71e-06,257.4,180.91730777,28 ng/ml,High Risk
61.58,7134600.0,8.71e-06,401.1,91.14767553,330 ng/ml,High Risk
61.58,764000.0,8.71e-06,456.7,184.306769,150 ng/ml,High Risk
61.58,764000.0,8.71e-06,308.3,145.42962341,106 ng/ml,High Risk
54.65,908066.0,8.71e-06,339.7,176.3916288,240 ng/ml,High Risk
46.97,764000.0,8.71e-06,357.7,125.46138839,28 ng/ml,High Risk
38.16,5028681.0,6.79e-06,245.0,0.0,330 ng/ml,High Risk
55.52,11022914.0,6.79e-06,166.4,71.26733172,0,High Risk
39.93,12659468.0,8.71e-06,186.0,78.70671178,180 ng/ml,High Risk
34.77,2254554.0,6.79e-06,334.2,60.41362764,330 ng/ml,High Risk
54.38,764000.0,6.79e-06,167.8,37.17983274,106 ng/ml,High Risk
49.51,764000.0,6.79e-06,199.5,68.83779109,0,High Risk
42.61,1031309.0,8.71e-06,204.2,108.82981729,90 ng/ml,High Risk
61.58,764000.0,8.71e-06,416.0,184.306769,90 ng/ml,High Risk
60.21,764000.0,8.71e-06,294.4,143.90463032,120 ng/ml,High Risk
34.17,764000.0,8.71e-06,223.8,29.41312583,57 ng/ml,High Risk
35.97,764000.0,8.71e-06,328.1,150.1981331,200 ng/ml,High Risk
43.2,8539313.0,8.71e-06,493.8,156.32757115,330 ng/ml,High Risk
36.74,2937913.0,6.79e-06,442.0,0.0,150 ng/ml,High Risk
52.56,9020889.0,8.71e-06,104.2,46.98919208,150 ng/ml,High Risk
59.39,764000.0,6.79e-06,301.3,180.07711224,330 ng/ml,High Risk
46.36,1935689.0,8.71e-06,268.2,134.26973518,330 ng/ml,High Risk
61.58,1550242.0,6.79e-06,374.2,110.81273573,90 ng/ml,High Risk
53.91,764000.0,8.71e-06,402.4,172.74458267,330 ng/ml,High Risk
44.1,764000.0,8.71e-06,276.1,122.69579351,90 ng/ml,High Risk
53.16,764000.0,8.71e-06,149.3,166.6928716,150 ng/ml,High Risk
36.84,764000.0,8.71e-06,230.3,105.33261788,28 ng/ml,High Risk
38.55,3839728.0,8.71e-06,397.7,184.306769,28 ng/ml,High Risk
38.53,764000.0,8.71e-06,202.9,171.252079,10 ng/ml,High Risk
43.41,1160144.0,8.71e-06,420.2,86.51899698,120 ng/ml,High Risk
50.33,764000.0,8.71e-06,447.1,184.306769,200 ng/ml,High Risk
41.86,10407571.0,6.79e-06,275.0,150.85170423,57 ng/ml,High Risk
31.33,764000.0,6.79e-06,203.9,134.85240758,270 ng/ml,High Risk
38.35,764000.0,6.79e-06,279.3,81.45653285,180 ng/ml,High Risk
31.25,764000.0,6.79e-06,255.3,95.52850571,150 ng/ml,High Risk
59.63,12890894.0,6.79e-06,104.2,0.0,330 ng/ml,High Risk
60.31,764000.0,6.79e-06,227.9,59.25828101,90 ng/ml,High Risk
43.82,764000.0,8.71e-06,238.4,134.03027659,330 ng/ml,High Risk
48.69,764000.0,8.71e-06,493.8,49.25432113,180 ng/ml,High Risk
41.17,764000.0,6.79e-06,241.8,91.62814657,270 ng/ml,High Risk
38.42,1122052.0,8.71e-06,217.6,160.81428397,240 ng/ml,High Risk
52.12,5534193.0,8.71e-06,351.5,127.47230422,90 ng/ml,High Risk
61.58,764000.0,8.71e-06,493.8,66.77922059,180 ng/ml,High Risk
31.25,4351618.0,8.71e-06,296.3,32.08832647,28 ng/ml,High Risk
61.58,6913329.0,8.71e-06,276.6,169.62411151,120 ng/ml,High Risk
53.34,764000.0,6.79e-06,215.7,181.75623408,270 ng/ml,High Risk
47.93,764000.0,8.71e-06,407.2,171.64408605,240 ng/ml,High Risk
45.88,4880005.0,6.79e-06,396.0,163.59586847,200 ng/ml,High Risk
42.85,1569007.0,8.71e-06,258.3,184.306769,28 ng/ml,High Risk
41.37,1582260.0,8.71e-06,168.0,57.73868831,240 ng/ml,High Risk
41.63,3692571.0,6.79e-06,406.7,37.39622148,0,High Risk
39.51,2987822.0,6.79e-06,287.3,157.35306587,330 ng/ml,High Risk
46.48,764000.0,8.71e-06,493.8,46.1415368,106 ng/ml,High Risk
44.19,764000.0,8.71e-06,415.6,137.13196462,270 ng/ml,High Risk
61.58,8306461.0,6.79e-06,243.9,96.18464716,28 ng/ml,High Risk
61.58,3254804.0,8.71e-06,428.7,184.306769,180 ng/ml,High Risk
61.58,764000.0,8.71e-06,464.2,146.58653167,90 ng/ml,High Risk
56.89,7422763.0,6.79e-06,240.7,153.32144133,270 ng/ml,High Risk
48.83,3656733.0,8.71e-06,366.6,0.0,90 ng/ml,High Risk
60.94,1112083.0,6.79e-06,466.1,184.306769,270 ng/ml,High Risk
48.49,764000.0,8.71e-06,457.8,74.83803907,240 ng/ml,High Risk
46.44,1900060.0,6.79e-06,355.5,11.30840037,106 ng/ml,High Risk
46.39,764000.0,6.79e-06,154.6,144.69230897,57 ng/ml,High Risk
45.03,764000.0,8.71e-06,385.1,184.306769,28 ng/ml,High Risk
54.07,6346675.0,6.79e-06,389.6,184.306769,200 ng/ml,High Risk
31.54,3239007.0,6.79e-06,231.7,177.63455127,270 ng/ml,High Risk
49.31,7234054.0,8.71e-06,461.6,134.13313279,28 ng/ml,High Risk
60.19,5004582.0,6.79e-06,358.9,47.34422079,360 ng/ml,High Risk
61.58,3504701.0,8.71e-06,311.2,82.67524107,90 ng/ml,High Risk
44.84,764000.0,6.79e-06,431.3,145.22926163,330 ng/ml,High Risk
53.92,800426.0,8.71e-06,303.6,135.70807011,150 ng/ml,High Risk
39.28,1861839.0,6.79e-06,200.2,156.18547505,57 ng/ml,High Risk
57.75,1396549.0,8.71e-06,493.8,146.41859086,300 ng/ml,High Risk
49.35,862890.0,8.71e-06,247.5,148.51008942,330 ng/ml,High Risk
60.79,764000.0,8.71e-06,254.8,177.84249724,240 ng/ml,High Risk
57.21,1197526.0,6.79e-06,362.2,111.87059388,150 ng/ml,High Risk
50.14,1488036.0,6.79e-06,447.9,7.50023858,200 ng/ml,High Risk
47.02,764000.0,8.71e-06,488.4,184.306769,120 ng/ml,High Risk
60.5,764000.0,8.71e-06,231.8,184.306769,360 ng/ml,High Risk
46.93,3339837.0,8.71e-06,104.2,108.13817126,106 ng/ml,High Risk
39.48,764000.0,8.71e-06,104.2,141.51459868,90 ng/ml,High Risk
61.58,4205252.0,8.71e-06,393.9,0.0,330 ng/ml,High Risk
61.58,1515457.0,6.79e-06,104.2,89.35701383,57 ng/ml,High Risk
60.95,764000.0,8.71e-06,352.8,184.306769,106 ng/ml,High Risk
46.58,764000.0,8.71e-06,229.5,184.306769,106 ng/ml,High Risk
48.58,764000.0,8.71e-06,159.1,184.306769,0,High Risk
45.93,764000.0,8.71e-06,215.4,148.8589867,180 ng/ml,High Risk
50.43,975725.0,6.79e-06,379.1,57.67883611,180 ng/ml,High Risk
35.85,2725754.0,8.71e-06,271.6,122.87195932,0,High Risk
31.25,764000.0,8.71e-06,384.9,118.18599217,57 ng/ml,High Risk
37.21,764000.0,6.79e-06,390.4,57.71448923,120 ng/ml,High Risk
59.82,1225598.0,6.79e-06,431.7,130.61876319,106 ng/ml,High Risk
61.58,764000.0,8.71e-06,322.4,78.25516205,150 ng/ml,High Risk
38.17,4532613.0,6.79e-06,171.8,4.86125413,106 ng/ml,High Risk
61.58,6184506.0,8.71e-06,275.8,133.64158879,300 ng/ml,High Risk
46.7,1444503.0,6.79e-06,181.3,95.65116229,330 ng/ml,High Risk
49.46,3876509.0,8.71e-06,329.0,152.8842776,330 ng/ml,High Risk
44.66,764000.0,8.71e-06,353.1,3.28610838,240 ng/ml,High Risk
59.44,4793900.0,8.71e-06,380.3,182.67373975,330 ng/ml,High Risk
41.82,5331693.0,6.79e-06,300.5,76.82972925,180 ng/ml,High Risk
55.01,764000.0,6.79e-06,130.1,184.306769,240 ng/ml,High Risk
42.54,764000.0,8.71e-06,373.8,184.306769,330 ng/ml,High Risk
61.58,8627607.0,6.79e-06,428.3,28.05239034,200 ng/ml,High Risk
43.53,764000.0,8.71e-06,219.8,121.68524629,57 ng/ml,High Risk
59.27,1702800.0,6.79e-06,190.7,45.96806184,330 ng/ml,High Risk
53.92,1378463.0,8.71e-06,363.7,175.45688919,10 ng/ml,High Risk
39.88,1662305.0,8.71e-06,312.2,184.306769,10 ng/ml,High Risk
33.16,5600439.0,8.71e-06,223.2,151.38964613,240 ng/ml,High Risk
39.81,764000.0,8.71e-06,449.2,103.12102451,330 ng/ml,High Risk
41.59,3140895.0,6.79e-06,163.1,122.95105507,330 ng/ml,High Risk
60.66,3552798.0,6.79e-06,388.3,21.03581446,240 ng/ml,High Risk
45.04,764000.0,8.71e-06,431.3,184.306769,360 ng/ml,High Risk
40.23,764000.0,8.71e-06,443.6,46.34295315,360 ng/ml,High Risk
35.65,764000.0,8.71e-06,291.3,183.62412057,28 ng/ml,High Risk
49.41,4267063.0,6.79e-06,193.2,136.11217204,150 ng/ml,High Risk
45.09,764000.0,8.71e-06,273.8,116.98528355,10 ng/ml,High Risk
60.36,5835463.0,6.79e-06,285.2,43.43721265,0,High Risk
52.61,1524227.0,6.79e-06,187.6,136.30747874,10 ng/ml,High Risk
41.14,3193566.0,8.71e-06,153.6,85.81858601,0,High Risk
45.5,764000.0,6.79e-06,459.0,81.89362387,90 ng/ml,High Risk
41.78,3843837.0,6.79e-06,392.2,91.03755985,0,High Risk
41.93,821247.0,8.71e-06,493.8,89.04618794,28 ng/ml,High Risk
61.08,764000.0,8.71e-06,286.3,133.26087091,270 ng/ml,High Risk
44.53,3208137.0,6.79e-06,235.9,84.71233953,120 ng/ml,High Risk
34.22,6760922.0,8.71e-06,249.2,155.67759613,150 ng/ml,High Risk
41.87,764000.0,6.79e-06,137.4,120.67766057,0,High Risk
36.58,764000.0,8.71e-06,221.1,148.55709393,240 ng/ml,High Risk
36.78,764000.0,8.71e-06,145.2,108.32311115,360 ng/ml,High Risk
58.9,7727435.0,8.71e-06,368.2,111.53548376,150 ng/ml,High Risk
50.21,2464754.0,8.71e-06,187.6,161.11272995,200 ng/ml,High Risk
42.15,2678838.0,6.79e-06,330.4,64.74627547,10 ng/ml,High Risk
52.48,2188858.0,6.79e-06,221.2,158.25649817,330 ng/ml,High Risk
53.05,4875077.0,6.79e-06,146.0,149.50258454,330 ng/ml,High Risk
33.9,764000.0,8.71e-06,231.8,177.43071159,330 ng/ml,High Risk
31.25,11819665.0,8.71e-06,104.2,184.306769,28 ng/ml,High Risk
57.9,3545889.0,6.79e-06,211.2,100.52164548,106 ng/ml,High Risk
40.4,764000.0,8.71e-06,243.5,184.306769,28 ng/ml,High Risk
61.04,764000.0,8.71e-06,213.6,134.34671868,300 ng/ml,High Risk
56.27,764000.0,8.71e-06,267.5,182.91492173,150 ng/ml,High Risk
35.24,764000.0,6.79e-06,389.8,104.53918266,28 ng/ml,High Risk
42.51,1905158.0,6.79e-06,108.3,4.66705799,0,High Risk
61.58,764000.0,8.71e-06,341.9,184.306769,120 ng/ml,High Risk
53.71,764000.0,6.79e-06,416.5,0.0,180 ng/ml,High Risk
42.12,7130884.0,8.71e-06,362.8,122.02852543,300 ng/ml,High Risk
41.1,764000.0,6.79e-06,290.6,0.0,106 ng/ml,High Risk
41.87,1094189.0,8.71e-06,105.3,176.13904877,28 ng/ml,High Risk
35.41,1241987.0,8.71e-06,147.2,155.74929434,180 ng/ml,High Risk
50.47,764000.0,8.71e-06,465.3,153.62581032,90 ng/ml,High Risk
39.31,2283767.0,8.71e-06,117.9,183.89763021,0,High Risk
58.3,3135107.0,6.79e-06,202.5,65.75679469,200 ng/ml,High Risk
31.7,3929082.0,6.79e-06,104.2,110.37238497,270 ng/ml,High Risk
38.76,1736663.0,6.79e-06,329.0,38.43466032,330 ng/ml,High Risk
50.05,764000.0,6.79e-06,252.4,173.36063108,200 ng/ml,High Risk
53.14,3446285.0,6.79e-06,225.6,78.77781893,270 ng/ml,High Risk
35.71,764000.0,8.71e-06,364.7,0.0,270 ng/ml,High Risk
57.3,764000.0,8.71e-06,189.1,184.306769,10 ng/ml,High Risk
51.73,764000.0,8.71e-06,303.0,94.56176352,330 ng/ml,High Risk
58.9,764000.0,6.79e-06,295.0,111.68253073,200 ng/ml,High Risk
57.88,1551991.0,8.71e-06,232.5,124.19312206,300 ng/ml,High Risk
35.19,4777179.0,8.71e-06,112.3,175.32230261,90 ng/ml,High Risk
47.05,1921585.0,6.79e-06,493.8,66.71528232,330 ng/ml,High Risk
48.64,764000.0,8.71e-06,404.6,132.02538953,0,High Risk
50.13,1610554.0,8.71e-06,283.4,65.82245791,150 ng/ml,High Risk
60.12,3930527.0,6.79e-06,167.2,127.66659058,240 ng/ml,High Risk
40.5,764000.0,8.71e-06,348.0,183.66296229,360 ng/ml,High Risk
43.95,764000.0,6.79e-06,250.8,26.20043125,90 ng/ml,High Risk
54.31,764000.0,8.71e-06,428.5,184.306769,10 ng/ml,High Risk
52.49,764000.0,8.71e-06,104.2,30.42325309,330 ng/ml,High Risk
31.9,1858649.0,8.71e-06,171.8,92.47453652,28 ng/ml,High Risk
53.12,2725855.0,8.71e-06,155.2,155.73402643,300 ng/ml,High Risk
56.29,764000.0,6.79e-06,187.6,17.39248265,90 ng/ml,High Risk
34.45,2188440.0,8.71e-06,112.8,172.86373958,240 ng/ml,High Risk
61.58,764000.0,6.79e-06,438.4,51.95945409,330 ng/ml,High Risk
57.57,764000.0,8.71e-06,462.5,180.85886166,150 ng/ml,High Risk
39.8,764000.0,6.79e-06,281.6,37.39912387,270 ng/ml,High Risk
61.58,1723063.0,6.79e-06,256.1,86.85656824,270 ng/ml,High Risk
54.05,764000.0,8.71e-06,386.2,118.98956089,0,High Risk
35.04,764000.0,8.71e-06,206.7,79.006147,150 ng/ml,High Risk
38.19,764000.0,8.71e-06,202.9,184.306769,300 ng/ml,High Risk
61.58,764000.0,8.71e-06,313.9,133.70078461,240 ng/ml,High Risk
43.95,764000.0,8.71e-06,341.4,143.4394692,360 ng/ml,High Risk
